Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
2025-11-21,BE,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-21,KR,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-21,TL,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-21,UK,None,Organic,None,N/A,N/A,N/A,5,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-21,UK,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,663,636,0.9593,2,0.0031,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,2,2,0.0,1,1,0.0,id6747419978,Mount Quizmore,ios,geo_by_date_report
2025-11-19,EG,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,,,,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-20,EG,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,,,,id6747675833,Written in Stone,ios,geo_by_date_report
2025-11-19,AD,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,AE,None,Organic,None,N/A,N/A,N/A,9,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,AE,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,12010,11410,0.9500,27,0.0024,54,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,7,7,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,AT,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,BE,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,BE,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,BG,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,BR,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,CA,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,CH,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,DE,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,DE,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,DZ,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,EG,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,ES,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,7422,3612,0.4867,1,0.0003,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,FR,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,FR,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,IN,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,IQ,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,41,41,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,JO,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,KH,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,LU,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,LY,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,3,2,0.6667,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,MR,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,NL,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,30,30,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,None,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,OM,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,RO,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,SA,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,SD,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,SG,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,7,4,0.5714,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,UK,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,9,9,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,US,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,US,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,7,30,4.2857,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,AE,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,AE,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,131,125,0.9542,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,AE,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,5483,5300,0.9666,20,0.0038,40,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,8,8,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,BR,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,DE,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,EG,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,ES,None,moloco_int,OMA20_yrWCWv4D_232_sub4_sub5,127,56,0.4409,2,0.0357,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,FR,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,FR,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,FR,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,IQ,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,IQ,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,IQ,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,28,29,1.0357,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,KH,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,KW,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,3560,3392,0.9528,3,0.0009,6,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,KW,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,LY,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,MR,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,NL,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,NL,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,NL,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,14,14,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,None,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,None,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,OM,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,PL,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,SA,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,SG,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,SG,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,SG,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,8,7,0.8750,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,UK,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,US,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,5,18,3.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-20,US,None,moloco_int,OMA17_mhWQZb_sub3_sub4_sub5,5,8,1.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,AE,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,AE,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1350,1243,0.9207,4,0.0032,8,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,FR,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,FR,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,IQ,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,KH,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,KW,None,moloco_int,OMA17_cCDRj7Mt_sub3_sub4_sub5,3348,3028,0.9044,2,0.0007,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,NL,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,PL,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,SG,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,UK,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-21,US,None,moloco_int,OMA17_HV7PvkY6_sub3_sub4_sub5,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6749614124,GlyphsQuest,ios,geo_by_date_report
2025-11-19,UK,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,,,,id6751264734,Fysherman's Key,ios,geo_by_date_report
2025-11-21,UK,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,,,,id6751264734,Fysherman's Key,ios,geo_by_date_report
2025-11-19,PL,None,moloco_int,TRUST_gsdg5vTT_2311_8_pl_aircrocobombino,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,,,,,,,id6751265804,AirCroco Bombino,ios,geo_by_date_report
2025-11-20,PL,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,,,,,,,id6751265804,AirCroco Bombino,ios,geo_by_date_report
2025-11-19,AL,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,DE,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,16,15,0.9375,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,NL,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,PL,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,PL,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,7570,7090,0.9366,8,0.0011,16,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,3,3,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,SA,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,TH,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,UA,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,4,4,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,US,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,AR,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,CI,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,CZ,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,3,4,1.3333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,DE,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,10,9,0.9000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,EG,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,NG,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,PL,None,moloco_int,TRUST_gsdg5vTT_2283_sub4_sub5_sub6,3903,3668,0.9398,3,0.0008,6,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-20,UK,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-21,PL,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,,,,id6752889529,Carrae Ball,ios,geo_by_date_report
2025-11-19,AR,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report
2025-11-19,BG,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report
2025-11-19,BR,None,moloco_int,OMA14_MH5mP55P_sub3_sub4_sub5_SS,1,6,6.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report
2025-11-19,CH,None,moloco_int,OMA11_B5r3ps36_OnMyAds_IT_ios_Chicken_CheckYouFerma2_SB,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6753668687,CheckYouFerma,ios,geo_by_date_report
